value_of_credit,%_of_credit,age,late_30-59,payment_ratio,monthly_income,number_of_open_credits,late_>90,mortgages_and_estate_loans,late_60-89,number_of_dependents
0.004080054400725343,0.0002311735776942356,0.14666666666666667,0.0,6.457060644318677e-05,0.1517191734417344,0.4782608695652174,0.0,0.5,0.0,0.0
0.08877451699355991,2.387158395989975e-05,0.6266666666666667,0.0,0.09577710056595559,0.014117547425474254,0.17391304347826086,0.0,0.25,0.0,0.45
0.8935452472699635,5.779156015037594e-05,0.45333333333333337,0.0,0.3282542446669569,4.234417344173442e-06,0.30434782608695654,0.0,0.25,0.0,0.0
0.8864918198909318,5.1134107769423555e-05,0.42666666666666664,0.0,0.6154404295457844,4.234417344173442e-06,0.2608695652173913,0.0,0.5,0.0,0.0
0.9836531153748717,1.534824812030075e-05,0.5733333333333334,0.0,2.0406414163401536e-07,0.6775067750677507,0.13043478260869565,0.0,0.0,0.0,0.0
0.11874824997666636,0.00019974271553884713,0.5733333333333334,0.0,0.0702365404150341,1.6937669376693767e-05,0.08695652173913043,0.0,0.0,0.0,0.25
0.662502166695556,0.00034385541102756887,0.3733333333333333,0.0,6.236597344362211e-05,0.16230521680216803,0.21739130434782608,0.0,0.5,0.0,0.75
0.5660542140561874,0.0008167703496240601,0.2666666666666667,0.15384615384615385,6.204837019300537e-05,0.1609078590785908,0.30434782608695654,0.0,0.25,0.0,0.25
0.38680515740209864,0.00012219149749373431,0.13333333333333336,0.0,0.009867943694674213,0.07772273035230352,0.30434782608695654,0.0,0.0,0.0,0.0
0.7470699609328124,0.0,0.3866666666666667,0.0,7.669815280801046e-05,0.08161839430894309,0.5217391304347826,0.0,0.5,0.0,0.0
0.7884638461846158,0.0001838184686716792,0.44000000000000006,0.0,4.071589725729212e-05,0.06645918021680217,0.2608695652173913,0.0,0.25,0.0,0.25
0.1813424178989053,4.0915839598997494e-05,0.48,0.0,0.00010950393803511827,0.1083375677506775,0.34782608695652173,0.0,1.0,0.0,0.0
0.3659382125095001,0.0011487370200501253,0.42666666666666664,0.0,0.00017581511101436657,0.1173780487804878,0.6086956521739131,0.0,0.5,0.0,0.5
0.7716236216482887,0.0011936746516290726,0.22666666666666668,0.0,8.398279712668699e-05,0.17572831978319783,0.2608695652173913,0.0,0.5,0.0,0.5
0.7404165388871852,0.00023123489348370928,0.4933333333333334,0.0,5.321197213757074e-05,0.20714769647696477,0.43478260869565216,0.0,0.75,0.0,0.0
0.6256016746889959,6.795911027568922e-05,0.6533333333333333,0.0,6.0874537948048175e-05,0.0882029132791328,0.2608695652173913,0.0,0.5,0.0,0.0
0.9826597687969173,0.000789315820802005,0.06666666666666665,0.0,3.1794654621970686e-05,0.028582317073170733,0.13043478260869565,0.0,0.0,0.0,0.0
0.3588581181082414,0.0005543465513784461,0.2533333333333333,0.0,2.0898132491655785e-05,0.1312669376693767,0.17391304347826086,0.0,0.0,0.0,0.0
0.5962079494393259,0.001210521515037594,0.56,0.0,2.336362051951821e-05,0.04916158536585366,0.30434782608695654,0.0,0.0,0.0,0.0
0.18177575701009344,0.0,0.8,0.0,5.220029458714265e-06,0.02646510840108401,0.13043478260869565,0.0,0.0,0.0,0.0
0.6476553020706943,0.0012531327067669172,0.026666666666666672,0.0,0.0,0.03387533875338753,0.043478260869565216,0.0,0.0,0.0,0.0
0.9835997813304177,0.0,0.45333333333333337,0.0,0.2281236395298215,1.2703252032520325e-05,0.21739130434782608,0.0,0.75,0.0,0.0
0.1532087094494593,0.0008297229862155388,0.15999999999999998,0.07692307692307693,9.504628675083442e-05,0.091039972899729,0.43478260869565216,0.0,0.25,0.0,0.25
0.5398405312070828,0.0010019299047619046,0.45333333333333337,0.0,7.421754447830504e-05,0.28053014905149054,0.3913043478260869,0.0,0.75,0.0,0.0
0.8258510113468179,0.0,0.13333333333333336,0.0,0.07720214772892178,0.0,0.4782608695652174,0.0,0.0,0.0,0.0
0.7339097854638061,0.0010005769862155387,0.33333333333333337,0.0,5.313195240168335e-05,0.22052845528455284,0.30434782608695654,0.0,0.5,0.0,0.5
0.42218562914172186,9.502095238095239e-06,0.36,0.0,5.647560179944856e-05,0.08680555555555555,0.6521739130434783,0.0,0.75,0.0,0.0
0.9689595861278151,0.00010126015037593985,0.3866666666666667,0.0,1.6661819764910754e-05,0.48310467479674796,0.30434782608695654,0.0,0.25,0.0,0.0
0.9048053974052988,0.0012380202067669172,0.5333333333333333,0.15384615384615385,2.169820461471485e-05,0.09527439024390244,0.17391304347826086,0.0,0.0,0.0,0.0
0.8919052254030053,0.00010520006892230575,0.6666666666666667,0.0,0.04121317660716877,4.234417344173442e-06,0.6521739130434783,0.0,0.0,0.0,0.0
0.08410112134828464,3.487538847117794e-05,0.30666666666666664,0.0,3.8890539689450006e-05,0.2720613143631436,0.6521739130434783,0.0,1.0,0.0,0.5
0.257470099601328,0.0007793138659147868,0.41333333333333333,0.0,5.824154259178639e-05,0.15138042005420055,0.5217391304347826,0.0,0.5,0.0,0.25
0.9851864691529221,1.4926140350877192e-05,0.6,0.0,0.002902336380786533,0.17789210704607047,0.30434782608695654,0.0,0.0,0.0,0.0
0.017500233336444484,0.00020162757644110276,0.2,0.0,0.00036457262211580323,0.006880928184281843,0.4782608695652174,0.0,0.25,0.0,0.0
0.8076241016546887,7.510549749373433e-05,0.3466666666666667,0.0,3.789945987519954e-05,0.15879065040650406,0.34782608695652173,0.0,0.25,0.0,0.75
0.6592621234949799,0.0005685120375939849,0.3733333333333333,0.07692307692307693,0.4219997097663619,4.234417344173442e-06,0.43478260869565216,0.0,0.25,0.0,0.0
0.8087641168548914,0.00031550729699248115,0.45333333333333337,0.46153846153846156,2.2538474096647804e-05,0.15879065040650406,0.4782608695652174,0.0,0.0,0.0,0.25
0.07649435325804345,0.0005096363822055137,0.5066666666666667,0.0,5.816027267450298e-05,0.09739159891598916,0.4782608695652174,0.0,0.0,0.0,0.0
0.4696929292390565,0.00012551516541353384,0.56,0.0,5.242105354810623e-05,0.0480394647696477,0.30434782608695654,0.0,0.0,0.0,0.0
0.6658555447405965,7.954165288220551e-05,0.6,0.0,2.3116129444202583e-05,0.15455623306233063,0.3913043478260869,0.0,0.5,0.0,0.25
0.6162282163762184,0.0002515322944862155,0.28,0.0,5.045700391815411e-05,0.09430047425474254,0.8695652173913043,0.0,0.0,0.0,0.0
0.726636355151402,0.00010578510275689222,0.22666666666666668,0.0,1.536946103613409e-05,0.13931233062330622,0.30434782608695654,0.0,0.0,0.0,0.0
0.4871998293310577,0.00013971463784461153,0.3866666666666667,0.0,0.1877811638368887,0.0,0.21739130434782608,0.0,0.25,0.0,0.0
0.23876985026467018,0.0007007674072681704,0.3466666666666667,0.0,5.739284008126542e-05,0.17289126016260162,0.2608695652173913,0.0,0.5,0.0,0.25
0.41079881065080864,0.0004605816441102757,0.026666666666666672,0.0,0.00478885502829778,0.07926829268292683,0.08695652173913043,0.0,0.0,0.0,0.25
0.19050920678942385,0.0003941408446115288,0.3466666666666667,0.0,0.42983601799448556,4.234417344173442e-06,0.43478260869565216,0.0,0.5,0.0,0.0
0.8674115654875398,9.903418546365914e-06,0.5466666666666667,0.0,1.3583371063706283e-05,0.044990684281842816,0.43478260869565216,0.0,0.0,0.0,0.0
0.15439539193855917,1.3109192982456139e-05,0.48,0.0,0.0010158177332752866,0.10862127371273712,0.21739130434782608,0.0,0.0,0.0,0.0
0.6905758743449912,0.00033526745989974935,0.5066666666666667,0.0,3.47229824408649e-05,0.2117208672086721,0.3913043478260869,0.0,0.5,0.0,0.25
0.44595261270150266,0.00017657900877192983,0.4,0.0,4.075179103178058e-05,0.21877117208672087,0.5217391304347826,0.0,0.5,0.0,0.75
0.012920172268963585,0.0009854098634085211,0.30666666666666664,0.0,9.596496299521116e-06,0.24170054200542004,0.30434782608695654,0.0,0.0,0.0,0.0
0.9597861304817398,2.4622051378446117e-05,0.12,0.0,1.5049460455666811e-05,0.07367886178861789,0.13043478260869565,0.0,0.0,0.0,0.25
0.8315377538367178,1.349161403508772e-05,0.52,0.0,1.063917210854738e-05,0.08257113821138211,0.2608695652173913,0.0,0.0,0.0,0.0
0.008713449512660168,2.4408179197994985e-05,0.2666666666666667,0.0,5.301211057901611e-05,0.13020833333333334,0.5217391304347826,0.0,0.5,0.0,0.0
0.9214456192749236,0.0012531327067669172,0.013333333333333308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4246189949199322,0.0006573669010025063,0.6,0.0,9.505031577419823e-05,0.15351880081300812,0.6086956521739131,0.0,0.25,0.0,0.25
0.6884558460779477,0.0003627429348370927,0.14666666666666667,0.0,5.368248657669424e-05,0.10586043360433604,0.2608695652173913,0.0,0.5,0.0,0.0
0.8131041747223297,2.683249373433584e-06,0.5866666666666667,0.0,0.36612973443622115,1.2703252032520325e-05,0.43478260869565216,0.0,0.5,0.0,0.0
0.23032307097427965,1.3356310776942353e-05,0.7066666666666667,0.15384615384615385,4.6607400957771006e-07,0.1647823509485095,0.5652173913043478,0.0,0.0,0.0,0.0
0.1273283643781917,3.90718245614035e-05,0.6133333333333334,0.0,1.3419950805398346e-05,0.08468834688346884,0.5217391304347826,0.0,0.0,0.0,0.0
0.4651328684382458,5.290612781954888e-06,0.28,0.0,5.515238804237411e-05,0.2381859756097561,0.2608695652173913,0.0,0.5,0.0,0.5
0.5523340311204149,0.0006972674172932331,0.30666666666666664,0.0,3.8764230155274996e-05,0.1418529810298103,0.34782608695652173,0.0,0.25,0.0,0.5
0.8753583381111748,0.0012531327067669172,0.5733333333333334,0.07692307692307693,0.0,0.13806317750677508,0.0,0.0,0.0,0.18181818181818182,0.0
0.8008506780090401,0.000242280820802005,0.6133333333333334,0.0,0.15048614134378174,4.234417344173442e-06,0.7826086956521738,0.0,0.25,0.0,0.0
0.95021266950226,0.00032747978195488717,0.2666666666666667,0.15384615384615385,3.6495015817733274e-05,0.16725948509485095,0.9565217391304348,0.0,0.5,0.0,0.0
0.8724849664662195,4.384707142857143e-05,0.4933333333333334,0.0,0.017268901465679873,0.10804539295392954,0.30434782608695654,0.0,0.0,0.0,0.0
0.9449259323457646,0.000109047671679198,0.42666666666666664,0.0,3.0348209548686693e-05,0.11964346205962059,0.4782608695652174,0.0,0.25,0.0,0.5
0.45064600861344817,6.708606516290727e-05,0.30666666666666664,0.0,1.7528220867798577e-05,0.1312669376693767,0.2608695652173913,0.0,0.25,0.0,0.5
0.5442739236523154,1.5883324561403507e-05,0.68,0.0,3.9177622986504135e-07,0.2117208672086721,0.21739130434782608,0.0,0.0,0.0,0.0
0.0025867011560154135,0.0005843786528822055,0.17333333333333334,0.15384615384615385,1.0876962704977507e-06,0.06777184959349593,0.13043478260869565,0.0,0.0,0.0,0.0
0.6021680289070521,0.0009867700639097743,0.18666666666666665,0.0,4.914591989551589e-05,0.05293021680216802,0.13043478260869565,0.0,0.0,0.0,0.0
0.19060254136721821,0.0004869547393483709,0.6133333333333334,0.0,0.22391525177768104,8.468834688346883e-06,0.4782608695652174,0.0,0.25,0.0,0.0
0.2558300777343698,6.421598245614035e-05,0.6533333333333333,0.0,3.084875083442171e-05,0.2117208672086721,0.4782608695652174,0.0,0.25,0.0,0.0
0.8835851144681929,0.0009339031892230576,0.36,0.0,3.469762559860688e-05,0.22143885501355012,0.34782608695652173,0.0,0.25,0.0,0.0
0.2798837317830904,0.001196579312030075,0.36,0.0,0.00010090699172834131,0.15843072493224933,0.7826086956521738,0.0,0.5,0.0,0.0
0.49206656088747847,0.00028192455012531327,0.18666666666666665,0.07692307692307693,6.024561805253229e-05,0.18525575880758807,0.6521739130434783,0.0,0.75,0.09090909090909091,0.0
0.48787983839784527,6.116123308270676e-05,0.4,0.07692307692307693,5.482614845450588e-05,0.19325880758807587,0.5217391304347826,0.0,0.5,0.0,0.0
0.13875518340244536,0.001126371082706767,0.4,0.0,5.080047162966188e-05,0.19230606368563685,0.5217391304347826,0.0,0.25,0.0,0.0
0.36041813890851876,0.0,0.5466666666666667,0.0,8.358061239297635e-08,0.4410992547425474,0.30434782608695654,0.0,0.0,0.0,0.25
0.8276443685915812,0.000759838730576441,0.42666666666666664,0.0,6.557357988680888e-05,0.10994664634146341,0.30434782608695654,0.0,0.5,0.0,0.5
0.901405352071361,6.362110526315788e-05,0.7733333333333334,0.0,0.014076331446814687,0.15499661246612467,0.17391304347826086,0.0,0.0,0.0,0.0
0.20190935879145053,6.725341729323308e-05,0.7733333333333334,0.0,0.006675373675809026,0.12386941056910569,0.17391304347826086,0.0,0.0,0.0,0.0
0.017466899558660782,0.00015694594987468671,0.56,0.0,0.00010133876345958496,0.08468834688346884,0.3913043478260869,0.0,0.25,0.0,0.0
0.14684862464832862,0.0001483065701754386,0.3466666666666667,0.0,0.7492381367000436,0.0,0.43478260869565216,0.0,0.5,0.0,0.75
0.8104774730329738,3.891621929824561e-05,0.6533333333333333,0.0,0.38339863590190104,1.2703252032520325e-05,0.3913043478260869,0.0,0.5,0.0,0.0
0.4382258430112401,3.251623558897243e-05,0.56,0.0,3.025808590915687e-05,0.1662008807588076,0.34782608695652173,0.0,0.25,0.0,0.5
0.4377591701222683,0.00038798305388471174,0.36,0.0,0.5167609925990423,0.0,0.17391304347826086,0.0,0.25,0.0,0.25
0.5878011706822758,0.0003329056666666667,0.30666666666666664,0.0,7.728284312871861e-05,0.21426151761517614,0.6956521739130435,0.0,0.5,0.0,0.75
0.2081361084814464,0.00046760211152882205,0.6533333333333333,0.0,4.855796314032796e-05,0.1323467140921409,0.3913043478260869,0.0,0.25,0.0,0.0
0.39794530593741245,0.00014313700501253132,0.52,0.0,4.634656668117835e-05,0.17996273712737126,0.43478260869565216,0.0,0.25,0.0,0.5
0.22647635301804023,0.000845854462406015,0.14666666666666667,0.0,0.3652590335219852,0.0,0.2608695652173913,0.0,0.5,0.0,0.2
0.603328044373925,1.3784190476190476e-05,0.2,0.0,7.510670512262372e-05,0.16937669376693767,0.2608695652173913,0.0,0.25,0.0,0.5
0.019166922225629674,0.0001509139335839599,0.4933333333333334,0.0,7.781723770134959e-05,0.18313855013550134,0.43478260869565216,0.0,0.5,0.0,0.25
0.4296323950986013,0.00015993189598997493,0.76,0.0,7.326033609055289e-05,0.05907012195121951,0.4782608695652174,0.0,0.25,0.0,0.25
0.18769583594447925,0.0007523585664160401,0.64,0.0,1.1524494848352924e-05,0.5822323848238482,0.34782608695652173,0.0,0.25,0.0,0.0
0.9074654328724383,0.0011780400238095238,0.33333333333333337,0.0,0.00014740525700188652,0.06173780487804878,0.34782608695652173,0.0,0.25,0.0,0.0
0.4167322230963079,0.00016221245112781955,0.72,0.0,4.755965941082571e-05,0.14113313008130082,0.43478260869565216,0.0,0.25,0.0,0.25
0.6791890558540781,1.3110847117794485e-05,0.2666666666666667,0.0,8.580332230445509e-05,0.09845020325203252,0.17391304347826086,0.0,0.25,0.0,0.0
0.688089174522327,2.2428709273182954e-05,0.48,0.0,2.775900565955594e-05,0.1404344512195122,0.21739130434782608,0.0,0.25,0.0,0.0
0.5328271043613915,0.0012531327067669172,0.4933333333333334,0.15384615384615385,0.31214627775359166,4.234417344173442e-06,0.34782608695652173,0.0,0.5,0.18181818181818182,0.0
0.2683635781810424,9.719004135338346e-05,0.3866666666666667,0.0,0.00016605185081991004,0.06880928184281843,0.3913043478260869,0.0,0.5,0.0,0.0
0.7863838184509127,0.0001811667744360902,0.12,0.0,6.884443346393847e-05,0.016937669376693765,0.2608695652173913,0.0,0.0,0.0,0.25
0.9991999893331911,8.06672932330827e-05,0.13333333333333336,0.0,4.988454520388913e-05,0.15032181571815717,0.30434782608695654,0.0,0.25,0.09090909090909091,0.0
0.12430832411098815,0.0,0.21333333333333332,0.0,3.85817286315484e-05,0.22582147696476965,0.30434782608695654,0.0,0.5,0.0,0.5
0.24805664075521006,0.0004145739135338346,0.5866666666666667,0.0,0.0001306342316064432,0.09502032520325203,0.5217391304347826,0.0,0.5,0.0,0.0
0.5384938465846212,0.0012761943984962406,0.17333333333333334,0.07692307692307693,3.223092903787549e-05,0.1384866192411924,0.2608695652173913,0.0,0.25,0.0,0.25
0.009380125068334242,2.8875288220551376e-06,0.6933333333333334,0.0,0.0005804672761573066,0.12543614498644987,0.21739130434782608,0.0,0.0,0.0,0.05
0.6270283603781384,2.4336587719298245e-05,0.8400000000000001,0.0,0.00261210274270788,0.21355013550135502,0.17391304347826086,0.0,0.0,0.0,0.0
0.9140121868291577,4.685372431077694e-05,0.52,0.0,3.896584748222319e-05,0.16122544037940378,0.30434782608695654,0.0,0.25,0.0,0.0
0.9849464659528794,5.408115288220551e-06,0.4933333333333334,0.0,0.5768393556813235,0.0,0.30434782608695654,0.0,0.5,0.0,0.0
0.6208616114881532,7.122282456140351e-05,0.6133333333333334,0.0,7.877895777100566e-05,0.06986788617886179,0.43478260869565216,0.0,0.25,0.09090909090909091,0.0
0.11547487299830664,0.0,0.3733333333333333,0.0,7.734200696560731e-05,0.10691903794037941,0.30434782608695654,0.0,0.25,0.0,0.25
0.9395658608781451,0.00031638396491228066,0.4666666666666667,0.0,4.610537701349586e-05,0.3175813008130081,0.4782608695652174,0.0,0.5,0.0,0.0
0.2346497953306044,4.810983458646616e-05,0.6266666666666667,0.0,1.5058737628791178e-05,0.15667344173441736,0.7391304347826086,0.0,0.0,0.0,0.0
0.7665168868918252,7.298854887218045e-05,0.5066666666666667,0.0,2.121183659846176e-05,0.10586043360433604,0.3913043478260869,0.0,0.0,0.0,0.0
0.49579327724369654,4.720340100250627e-05,0.4666666666666667,0.0,1.1483629371644174e-06,0.0508130081300813,0.08695652173913043,0.0,0.0,0.0,0.0
0.24262990173202306,0.0006969494786967418,0.6133333333333334,0.0,6.216095080539834e-05,0.1647188346883469,0.43478260869565216,0.08333333333333333,0.25,0.0,0.75
0.8661182149095321,2.9336556390977445e-05,0.4666666666666667,0.0,0.37382092584530546,8.468834688346883e-06,0.7391304347826086,0.0,0.5,0.0,0.0
0.04366724889665195,0.001062353111528822,0.17333333333333334,0.0,1.414435800319257e-05,0.12878980352303523,0.3913043478260869,0.0,0.0,0.0,0.0
0.7968706249416659,0.0012531327067669172,0.33333333333333337,0.0,0.9158322449571905,0.0,0.13043478260869565,0.08333333333333333,0.5,0.0,0.0
0.2940305870744943,2.2542216791979946e-05,0.45333333333333337,0.0,1.215835771295893e-05,0.10586043360433604,0.6956521739130435,0.0,0.0,0.0,0.0
0.3917518900252003,4.066711654135338e-05,0.68,0.0,2.746554070526774e-05,0.12068089430894309,0.6086956521739131,0.0,0.25,0.0,0.0
0.36529153722049623,4.8000112781954885e-05,0.7466666666666668,0.0,0.3032941517921927,0.0,0.4782608695652174,0.0,0.5,0.0,0.0
0.5457139428525714,0.00010374856140350876,0.7066666666666667,0.0,2.4027226237120884e-05,0.01609078590785908,0.17391304347826086,0.0,0.0,0.0,0.0
0.8579381058414112,0.0003908858834586466,0.24,0.15384615384615385,5.688606298069946e-05,0.091039972899729,0.7826086956521738,0.0,0.25,0.0,0.25
0.9156455419405592,1.2656325814536341e-05,0.6666666666666667,0.0,1.6583195472355248e-07,0.2223069105691057,0.08695652173913043,0.0,0.0,0.0,0.0
0.08080774410325471,0.00039006574937343357,0.09333333333333332,0.0,5.141511725438978e-05,0.022865853658536585,0.17391304347826086,0.0,0.0,0.0,0.0
0.5858811450819345,0.00012818267042606515,0.21333333333333332,0.0,4.617013379770716e-05,0.12322154471544715,0.30434782608695654,0.0,0.5,0.0,0.0
0.41549220656275415,0.0011169078847117794,0.14666666666666667,0.07692307692307693,0.00010396564112610652,0.03387533875338753,0.30434782608695654,0.0,0.0,0.0,0.75
0.17834237789837196,2.288239097744361e-05,0.6,0.0,1.8762761718183138e-05,0.03387533875338753,0.2608695652173913,0.0,0.0,0.0,0.0
0.5787677169028921,0.00013148956140350876,0.36,0.0,0.11028878246988826,8.468834688346883e-06,0.21739130434782608,0.0,0.5,0.0,0.0
0.7225363004840064,0.00047877168045112775,0.3733333333333333,0.0,0.00010798043506022348,0.0636009485094851,0.34782608695652173,0.16666666666666666,0.25,0.09090909090909091,0.0
0.2235963146175282,1.829145238095238e-05,0.36,0.0,1.546592613553911e-05,0.17996273712737126,0.30434782608695654,0.0,0.0,0.0,0.5
0.9299523993653248,0.0004201010952380952,0.3866666666666667,0.0,8.297051168190393e-05,0.10355267615176152,0.4782608695652174,0.0,0.25,0.0,0.5
0.8224509660128801,0.00010703587719298246,0.29333333333333333,0.23076923076923078,7.889083471194312e-05,0.1016260162601626,0.5217391304347826,0.0,0.5,0.09090909090909091,0.0
0.8492313230843078,2.848681328320802e-05,0.7733333333333334,0.07692307692307693,0.006675373675809026,0.09786161924119241,0.17391304347826086,0.0,0.0,0.0,0.0
0.5992679902398699,0.0,0.4,0.0,6.275749093019881e-06,0.19433858401084012,0.3913043478260869,0.0,0.0,0.0,1.0
0.41490553207376096,0.0012531327067669172,0.08000000000000002,0.0,0.0018865186475112467,0.07878133468834689,0.0,0.08333333333333333,0.0,0.0,0.0
0.6774823664315525,0.0006761724448621554,0.3733333333333333,0.15384615384615385,6.72413292700624e-05,0.13230436991869918,0.4782608695652174,0.0,0.5,0.0,0.0
0.0906878758383445,0.0001767714072681704,0.3466666666666667,0.0,1.475986242925555e-05,0.46917344173441733,0.2608695652173913,0.0,0.25,0.0,0.0
0.3542113894851931,0.0004078900187969925,0.5333333333333333,0.0,7.696672006965606e-05,0.09023543360433604,0.21739130434782608,0.0,0.25,0.0,0.25
0.20323604314724195,0.00038992446115288215,0.41333333333333333,0.0,5.465089420983893e-05,0.2399220867208672,0.43478260869565216,0.0,0.5,0.0,0.25
0.46980626408352105,0.00016032084210526316,0.053333333333333344,0.0,1.2753814830938906e-05,0.091039972899729,0.08695652173913043,0.0,0.0,0.0,0.0
0.8300444005920079,0.00048381334962406016,0.48,0.0,0.10695109563198375,0.01609502032520325,0.13043478260869565,0.0,0.25,0.0,0.1
0.48757983439779196,7.673520175438596e-05,0.6666666666666667,0.0,6.838238601073864e-05,0.017636348238482386,0.08695652173913043,0.0,0.0,0.0,0.0
0.6515286870491607,0.00041863308145363405,0.42666666666666664,0.15384615384615385,0.28544478305035553,0.0,0.4782608695652174,0.0,0.5,0.0,0.0
0.583707782770437,0.0011573784962406015,0.30666666666666664,0.0,0.07792773182411841,0.08590362466124661,0.21739130434782608,0.0,0.0,0.0,0.5
0.3958586114481526,0.00029851498621553886,0.4666666666666667,0.0,0.018139602379915833,0.08350694444444444,0.043478260869565216,0.0,0.0,0.0,0.0
0.8768116908225443,0.0011090581791979948,0.30666666666666664,0.0,5.906794151792193e-05,0.05293021680216802,0.08695652173913043,0.0,0.0,0.0,0.0
0.9663662182162429,0.0012531327067669172,0.7733333333333334,0.0,0.06631838630097228,0.0947535569105691,0.08695652173913043,0.0,0.0,0.0,0.0
0.3327977706369418,6.252879949874686e-05,0.3866666666666667,0.0,4.571776258888406e-05,0.09527439024390244,0.5217391304347826,0.0,0.25,0.0,0.75
0.7402098694649262,0.0012531327067669172,0.45333333333333337,0.07692307692307693,2.9718592802205777e-05,0.06273289295392954,0.043478260869565216,0.16666666666666666,0.0,0.09090909090909091,0.25
0.48655315404205385,0.0009404605927318296,0.5066666666666667,0.0,5.386721970686403e-05,0.17126100948509485,0.5652173913043478,0.0,0.5,0.0,0.75
0.4145855278070374,0.0012395014047619046,0.29333333333333333,0.0,6.627307067189087e-05,0.16080199864498645,0.3913043478260869,0.0,0.5,0.0,0.5
0.8185909145455272,0.00017032782205513784,0.8,0.0,5.3770186910462925e-05,0.2646510840108401,0.34782608695652173,0.0,0.5,0.0,0.0
0.4237989839864531,5.4255798245614026e-05,0.06666666666666665,0.0,1.5310490059497896e-05,0.0599805216802168,0.2608695652173913,0.0,0.0,0.0,0.0
0.9709396125281671,0.000254240977443609,0.2533333333333333,0.15384615384615385,0.1802350892468437,8.468834688346883e-06,0.21739130434782608,0.0,0.5,0.09090909090909091,0.0
0.8555847411298817,8.269574060150376e-05,0.24,0.0,0.2143375417210855,2.117208672086721e-05,0.17391304347826086,0.0,0.5,0.0,0.5
0.16284883798450644,0.0012531327067669172,0.17333333333333334,0.0,0.028442896531708027,0.13124576558265583,0.13043478260869565,0.0,0.0,0.0,0.0
0.261096814624195,0.0013588549536340852,0.4666666666666667,0.07692307692307693,4.246807226817589e-05,0.07283197831978319,0.21739130434782608,0.0,0.5,0.09090909090909091,0.25
0.2980373071640955,0.0008926883370927318,0.12,0.0,6.015965200986795e-05,0.0837356029810298,0.34782608695652173,0.0,0.25,0.0,0.0
0.6563420845611275,2.5466077694235584e-06,0.5333333333333333,0.0,8.235002873313017e-05,0.055047425474254744,0.34782608695652173,0.0,0.25,0.0,0.0
0.26525020333604443,0.00017630850501253133,0.15999999999999998,0.0,3.255770265563779e-05,0.10586043360433604,0.2608695652173913,0.0,0.25,0.0,0.0
0.1803424045653942,2.2636288220551377e-05,0.6133333333333334,0.0,3.396985081991003e-05,0.09277608401084012,0.6086956521739131,0.0,0.25,0.0,0.0
0.8754583394445259,1.5823370927318297e-05,0.6533333333333333,0.0,0.305180670439704,0.0,0.3913043478260869,0.0,0.25,0.0,0.0
0.7060427472366299,0.0012880213696741852,0.3466666666666667,0.07692307692307693,3.6854002176752285e-05,0.13761856368563685,0.34782608695652173,0.08333333333333333,0.25,0.0,0.25
0.7268096907958773,0.0012531327067669172,0.33333333333333337,0.0,0.0,0.17472052845528455,0.0,0.0,0.0,0.0,0.0
0.530500406672089,0.00027887209147869674,0.42666666666666664,0.0,7.016061703671455e-05,0.07621951219512195,0.21739130434782608,0.0,0.25,0.0,0.25
0.8865318204242724,3.158079448621554e-05,0.36,0.0,4.446650195907706e-05,0.19690040650406504,0.5217391304347826,0.0,0.5,0.0,0.0
0.59028787050494,0.00030359283208020047,0.4933333333333334,0.0,1.6021090262661445e-05,0.1524390243902439,0.21739130434782608,0.0,0.0,0.0,0.0
0.019446925959012786,0.0012531327067669172,0.17333333333333334,0.0,0.0,0.15354420731707316,0.08695652173913043,0.0,0.0,0.0,0.0
0.9881398418645582,0.00011299793984962405,0.2666666666666667,0.0,4.7954962269627054e-05,0.25766429539295393,0.30434782608695654,0.0,0.25,0.0,0.5
0.9455126068347578,0.0004774176328320802,0.4933333333333334,0.0,5.572880394717748e-05,0.07473746612466124,0.21739130434782608,0.0,0.25,0.0,0.0
0.7319764263523514,0.0001916334724310777,0.48,0.0,6.207648251342331e-05,0.09421578590785908,0.8260869565217391,0.0,0.25,0.0,0.0
0.803090707876105,1.9475388471177943e-06,0.5066666666666667,0.0,1.6860807429981133e-05,0.16725948509485095,0.5652173913043478,0.0,0.5,0.0,0.0
0.4749596661288817,2.6062197994987466e-05,0.4,0.0,0.19808445798868088,8.468834688346883e-06,0.34782608695652173,0.0,0.25,0.0,0.0
0.4830731076414352,2.8689390977443606e-05,0.45333333333333337,0.0,2.1732055144391235e-05,0.14291158536585366,0.34782608695652173,0.0,0.25,0.0,0.0
0.8667848904652062,0.0003274758884711779,0.22666666666666668,0.0,2.1707557248585113e-05,0.2049246273712737,0.30434782608695654,0.0,0.25,0.0,1.0
0.6617421565620875,0.0012531327067669172,0.6933333333333334,0.0,0.00011791495472355246,0.05091886856368564,0.13043478260869565,0.0,0.25,0.0,0.0
0.7276230349737997,0.0010423659937343357,0.45333333333333337,0.15384615384615385,9.020016209548686e-05,0.12032096883468835,0.5652173913043478,0.0,0.5,0.0,0.25
0.31219749596661284,0.000650678268170426,0.15999999999999998,0.0,5.250110985343201e-05,0.1736111111111111,0.3913043478260869,0.0,1.0,0.0,0.0
0.15730876411685488,0.00029859429573934833,0.10666666666666669,0.07692307692307693,7.963609200406327e-06,0.15777439024390244,0.21739130434782608,0.0,0.0,0.0,0.0
